month,town,resale_price
2014-02,BUKIT PANJANG,616000
2014-02,BUKIT TIMAH,790000
2014-02,CENTRAL AREA,399888
2014-02,CENTRAL AREA,403000
2014-02,CENTRAL AREA,415000
2014-02,CENTRAL AREA,420000
2014-02,CENTRAL AREA,500000
2014-02,CENTRAL AREA,535000
2014-02,CENTRAL AREA,575000
2014-02,CHOA CHU KANG,295000
2014-02,CHOA CHU KANG,330000
2014-02,CHOA CHU KANG,382000
2014-02,CHOA CHU KANG,390000
2014-02,CHOA CHU KANG,390000
2014-02,CHOA CHU KANG,390000
2014-02,CHOA CHU KANG,399000
2014-02,CHOA CHU KANG,400000
2014-02,CHOA CHU KANG,403000
2014-02,CHOA CHU KANG,407000
2014-02,CHOA CHU KANG,409000
2014-02,CHOA CHU KANG,410000
2014-02,CHOA CHU KANG,410000
2014-02,CHOA CHU KANG,413000
2014-02,CHOA CHU KANG,422000
2014-02,CHOA CHU KANG,442000
2014-02,CHOA CHU KANG,444888
2014-02,CHOA CHU KANG,460000
2014-02,CHOA CHU KANG,470000
2014-02,CHOA CHU KANG,479000
2014-02,CHOA CHU KANG,480000
2014-02,CHOA CHU KANG,495000
2014-02,CHOA CHU KANG,505000
2014-02,CHOA CHU KANG,510000
2014-02,CHOA CHU KANG,520000
2014-02,CHOA CHU KANG,523000
2014-02,CHOA CHU KANG,544000
2014-02,CHOA CHU KANG,570000
2014-02,CHOA CHU KANG,580000
2014-02,CHOA CHU KANG,588000
2014-02,CHOA CHU KANG,593000
2014-02,CLEMENTI,338000
2014-02,CLEMENTI,343000
2014-02,CLEMENTI,345000
2014-02,CLEMENTI,390000
2014-02,CLEMENTI,395000
2014-02,CLEMENTI,400000
2014-02,CLEMENTI,457000
2014-02,CLEMENTI,460000
2014-02,CLEMENTI,468000
2014-02,CLEMENTI,530000
2014-02,CLEMENTI,535000
2014-02,CLEMENTI,540000
2014-02,CLEMENTI,650000
2014-02,CLEMENTI,715000
2014-02,CLEMENTI,785000
2014-02,GEYLANG,245000
2014-02,GEYLANG,250000
2014-02,GEYLANG,274000
2014-02,GEYLANG,280000
2014-02,GEYLANG,282000
2014-02,GEYLANG,285000
2014-02,GEYLANG,288000
2014-02,GEYLANG,288000
2014-02,GEYLANG,288000
2014-02,GEYLANG,290000
2014-02,GEYLANG,301800
2014-02,GEYLANG,305000
2014-02,GEYLANG,308000
2014-02,GEYLANG,317000
2014-02,GEYLANG,405000
2014-02,GEYLANG,468000
2014-02,GEYLANG,523000
2014-02,GEYLANG,570000
2014-02,GEYLANG,589000
2014-02,GEYLANG,618000
2014-02,GEYLANG,638000
2014-02,GEYLANG,696000
2014-02,GEYLANG,710000
2014-02,GEYLANG,850000
2014-02,HOUGANG,289500
2014-02,HOUGANG,306000
2014-02,HOUGANG,325000
2014-02,HOUGANG,327000
2014-02,HOUGANG,333000
2014-02,HOUGANG,335000
2014-02,HOUGANG,345000
2014-02,HOUGANG,348000
2014-02,HOUGANG,355000
2014-02,HOUGANG,355000
2014-02,HOUGANG,360000
2014-02,HOUGANG,360000
2014-02,HOUGANG,360000
2014-02,HOUGANG,366000
2014-02,HOUGANG,375000
2014-02,HOUGANG,378000
2014-02,HOUGANG,378000
2014-02,HOUGANG,383000
2014-02,HOUGANG,383000
2014-02,HOUGANG,392000
2014-02,HOUGANG,405000
2014-02,HOUGANG,410000
2014-02,HOUGANG,413000
2014-02,HOUGANG,415000
2014-02,HOUGANG,416000
2014-02,HOUGANG,420000
2014-02,HOUGANG,420000
2014-02,HOUGANG,430000
2014-02,HOUGANG,440000
2014-02,HOUGANG,445000
2014-02,HOUGANG,447000
2014-02,HOUGANG,448000
2014-02,HOUGANG,450000
2014-02,HOUGANG,455000
2014-02,HOUGANG,455000
2014-02,HOUGANG,455000
2014-02,HOUGANG,458000
2014-02,HOUGANG,460000
2014-02,HOUGANG,460000
2014-02,HOUGANG,480000
2014-02,HOUGANG,480000
2014-02,HOUGANG,485000
2014-02,HOUGANG,495000
2014-02,HOUGANG,500000
2014-02,HOUGANG,505000
2014-02,HOUGANG,515000
2014-02,HOUGANG,518888
2014-02,HOUGANG,543000
2014-02,HOUGANG,550000
2014-02,HOUGANG,560000
2014-02,HOUGANG,580000
2014-02,HOUGANG,600000
2014-02,HOUGANG,600000
2014-02,HOUGANG,635000
2014-02,HOUGANG,672500
2014-02,HOUGANG,690000
2014-02,HOUGANG,738888
2014-02,HOUGANG,748000
2014-02,HOUGANG,755000
2014-02,HOUGANG,825000
2014-02,JURONG EAST,302000
2014-02,JURONG EAST,310000
2014-02,JURONG EAST,320000
2014-02,JURONG EAST,325000
2014-02,JURONG EAST,330888
2014-02,JURONG EAST,332000
2014-02,JURONG EAST,335000
2014-02,JURONG EAST,338000
2014-02,JURONG EAST,340000
2014-02,JURONG EAST,344000
2014-02,JURONG EAST,345000
2014-02,JURONG EAST,365000
2014-02,JURONG EAST,400000
2014-02,JURONG EAST,428000
2014-02,JURONG EAST,442000
2014-02,JURONG EAST,445000
2014-02,JURONG EAST,470000
2014-02,JURONG EAST,480000
2014-02,JURONG EAST,505000
2014-02,JURONG EAST,605000
2014-02,JURONG EAST,612000
2014-02,JURONG WEST,270000
2014-02,JURONG WEST,280000
2014-02,JURONG WEST,286000
2014-02,JURONG WEST,290000
2014-02,JURONG WEST,295000
2014-02,JURONG WEST,296000
2014-02,JURONG WEST,300000
2014-02,JURONG WEST,308000
2014-02,JURONG WEST,310000
2014-02,JURONG WEST,325000
2014-02,JURONG WEST,325000
2014-02,JURONG WEST,325000
2014-02,JURONG WEST,330000
2014-02,JURONG WEST,340000
2014-02,JURONG WEST,345000
2014-02,JURONG WEST,345000
2014-02,JURONG WEST,345000
2014-02,JURONG WEST,350000
2014-02,JURONG WEST,358000
2014-02,JURONG WEST,365000
2014-02,JURONG WEST,370000
2014-02,JURONG WEST,373000
2014-02,JURONG WEST,390000
2014-02,JURONG WEST,390000
2014-02,JURONG WEST,393000
2014-02,JURONG WEST,395000
2014-02,JURONG WEST,396500
2014-02,JURONG WEST,400000
2014-02,JURONG WEST,403000
2014-02,JURONG WEST,406000
2014-02,JURONG WEST,407088
2014-02,JURONG WEST,408000
2014-02,JURONG WEST,408000
2014-02,JURONG WEST,410000
2014-02,JURONG WEST,420000
2014-02,JURONG WEST,425000
2014-02,JURONG WEST,450000
2014-02,JURONG WEST,450000
2014-02,JURONG WEST,451000
2014-02,JURONG WEST,453500
2014-02,JURONG WEST,455000
2014-02,JURONG WEST,455000
2014-02,JURONG WEST,463888
2014-02,JURONG WEST,470000
2014-02,JURONG WEST,477000
2014-02,JURONG WEST,478000
2014-02,JURONG WEST,480000
2014-02,JURONG WEST,487000
2014-02,JURONG WEST,495000
2014-02,JURONG WEST,495000
2014-02,JURONG WEST,498800
2014-02,JURONG WEST,500000
2014-02,JURONG WEST,500000
2014-02,JURONG WEST,505000
2014-02,JURONG WEST,515000
2014-02,JURONG WEST,518000
2014-02,JURONG WEST,520000
2014-02,JURONG WEST,523000
2014-02,JURONG WEST,530000
2014-02,JURONG WEST,538000
2014-02,JURONG WEST,545000
2014-02,JURONG WEST,552000
2014-02,JURONG WEST,555000
2014-02,JURONG WEST,568000
2014-02,JURONG WEST,572000
2014-02,JURONG WEST,591199
2014-02,JURONG WEST,600000
2014-02,JURONG WEST,600000
2014-02,JURONG WEST,625000
2014-02,KALLANG/WHAMPOA,270000
2014-02,KALLANG/WHAMPOA,270000
2014-02,KALLANG/WHAMPOA,277000
2014-02,KALLANG/WHAMPOA,295000
2014-02,KALLANG/WHAMPOA,316000
2014-02,KALLANG/WHAMPOA,325000
2014-02,KALLANG/WHAMPOA,331000
2014-02,KALLANG/WHAMPOA,334000
2014-02,KALLANG/WHAMPOA,335000
2014-02,KALLANG/WHAMPOA,336000
2014-02,KALLANG/WHAMPOA,336000
2014-02,KALLANG/WHAMPOA,338500
2014-02,KALLANG/WHAMPOA,346000
2014-02,KALLANG/WHAMPOA,349000
2014-02,KALLANG/WHAMPOA,361888.8
2014-02,KALLANG/WHAMPOA,368000
2014-02,KALLANG/WHAMPOA,369500
2014-02,KALLANG/WHAMPOA,400000
2014-02,KALLANG/WHAMPOA,455000
2014-02,KALLANG/WHAMPOA,493000
2014-02,KALLANG/WHAMPOA,500000
2014-02,KALLANG/WHAMPOA,500000
2014-02,KALLANG/WHAMPOA,508000
2014-02,KALLANG/WHAMPOA,518000
2014-02,KALLANG/WHAMPOA,525000
2014-02,KALLANG/WHAMPOA,562000
2014-02,KALLANG/WHAMPOA,578000
2014-02,KALLANG/WHAMPOA,605000
2014-02,KALLANG/WHAMPOA,607000
2014-02,KALLANG/WHAMPOA,620000
2014-02,KALLANG/WHAMPOA,638000
2014-02,KALLANG/WHAMPOA,780000
2014-02,KALLANG/WHAMPOA,885000
2014-02,MARINE PARADE,385000
2014-02,MARINE PARADE,425000
2014-02,MARINE PARADE,425000
2014-02,MARINE PARADE,532000
2014-02,MARINE PARADE,550000
2014-02,MARINE PARADE,550000
2014-02,MARINE PARADE,750000
2014-02,MARINE PARADE,805000
2014-02,PASIR RIS,275000
2014-02,PASIR RIS,410000
2014-02,PASIR RIS,415000
2014-02,PASIR RIS,420000
2014-02,PASIR RIS,425000
2014-02,PASIR RIS,428000
2014-02,PASIR RIS,428000
2014-02,PASIR RIS,431000
2014-02,PASIR RIS,433000
2014-02,PASIR RIS,435000
2014-02,PASIR RIS,445000
2014-02,PASIR RIS,447000
2014-02,PASIR RIS,448000
2014-02,PASIR RIS,450000
2014-02,PASIR RIS,450000
2014-02,PASIR RIS,451000
2014-02,PASIR RIS,458000
2014-02,PASIR RIS,463000
2014-02,PASIR RIS,463000
2014-02,PASIR RIS,480000
2014-02,PASIR RIS,480000
2014-02,PASIR RIS,480000
2014-02,PASIR RIS,487000
2014-02,PASIR RIS,490000
2014-02,PASIR RIS,500000
2014-02,PASIR RIS,510000
2014-02,PASIR RIS,512000
2014-02,PASIR RIS,524000
2014-02,PASIR RIS,533000
2014-02,PASIR RIS,533000
2014-02,PASIR RIS,568000
2014-02,PASIR RIS,570000
2014-02,PASIR RIS,577000
2014-02,PASIR RIS,610000
2014-02,PASIR RIS,625000
2014-02,PASIR RIS,682888
2014-02,PASIR RIS,730000
2014-02,PUNGGOL,400000
2014-02,PUNGGOL,415000
2014-02,PUNGGOL,420000
2014-02,PUNGGOL,425000
2014-02,PUNGGOL,437000
2014-02,PUNGGOL,450000
2014-02,PUNGGOL,460000
2014-02,PUNGGOL,475000
2014-02,PUNGGOL,480000
2014-02,PUNGGOL,490000
2014-02,PUNGGOL,500000
2014-02,PUNGGOL,512000
2014-02,PUNGGOL,515000
2014-02,PUNGGOL,515000
2014-02,PUNGGOL,520000
2014-02,PUNGGOL,523000
2014-02,PUNGGOL,528000
2014-02,PUNGGOL,528000
2014-02,PUNGGOL,530000
2014-02,PUNGGOL,533000
2014-02,PUNGGOL,538000
2014-02,PUNGGOL,540888
2014-02,PUNGGOL,540888
2014-02,PUNGGOL,570000
2014-02,PUNGGOL,576000
2014-02,PUNGGOL,578000
2014-02,PUNGGOL,595000
2014-02,PUNGGOL,612000
2014-02,PUNGGOL,630000
2014-02,PUNGGOL,633000
2014-02,QUEENSTOWN,268000
2014-02,QUEENSTOWN,280000
2014-02,QUEENSTOWN,282000
2014-02,QUEENSTOWN,328000
2014-02,QUEENSTOWN,330500
2014-02,QUEENSTOWN,335000
2014-02,QUEENSTOWN,345000
2014-02,QUEENSTOWN,350000
2014-02,QUEENSTOWN,350000
2014-02,QUEENSTOWN,355000
2014-02,QUEENSTOWN,357000
2014-02,QUEENSTOWN,378000
2014-02,QUEENSTOWN,385000
2014-02,QUEENSTOWN,418000
2014-02,QUEENSTOWN,432000
2014-02,QUEENSTOWN,442000
2014-02,QUEENSTOWN,448000
2014-02,QUEENSTOWN,560000
2014-02,QUEENSTOWN,653088
2014-02,QUEENSTOWN,668000
2014-02,QUEENSTOWN,685000
2014-02,QUEENSTOWN,685500
2014-02,QUEENSTOWN,690000
2014-02,QUEENSTOWN,711000
2014-02,QUEENSTOWN,719000
2014-02,QUEENSTOWN,725000
2014-02,QUEENSTOWN,728000
2014-02,QUEENSTOWN,730000
2014-02,QUEENSTOWN,750000
2014-02,QUEENSTOWN,758000
2014-02,QUEENSTOWN,835000
2014-02,QUEENSTOWN,888000
2014-02,SEMBAWANG,377000
2014-02,SEMBAWANG,380000
2014-02,SEMBAWANG,380000
2014-02,SEMBAWANG,390000
2014-02,SEMBAWANG,400000
2014-02,SEMBAWANG,405000
2014-02,SEMBAWANG,411000
2014-02,SEMBAWANG,420000
2014-02,SEMBAWANG,434000
2014-02,SEMBAWANG,458000
2014-02,SEMBAWANG,468000
2014-02,SEMBAWANG,477000
2014-02,SEMBAWANG,493888
2014-02,SEMBAWANG,505000
2014-02,SEMBAWANG,505000
2014-02,SEMBAWANG,545000
2014-02,SEMBAWANG,555000
2014-02,SEMBAWANG,595000
2014-02,SENGKANG,388888.88
2014-02,SENGKANG,393000
2014-02,SENGKANG,395000
2014-02,SENGKANG,395000
2014-02,SENGKANG,400000
2014-02,SENGKANG,400000
2014-02,SENGKANG,405000
2014-02,SENGKANG,405000
2014-02,SENGKANG,405000
2014-02,SENGKANG,410000
2014-02,SENGKANG,410000
2014-02,SENGKANG,413888
2014-02,SENGKANG,415000
2014-02,SENGKANG,420000
2014-02,SENGKANG,420000
2014-02,SENGKANG,425000
2014-02,SENGKANG,430000
2014-02,SENGKANG,436000
2014-02,SENGKANG,440000
2014-02,SENGKANG,440000
2014-02,SENGKANG,443000
2014-02,SENGKANG,443000
2014-02,SENGKANG,445000
2014-02,SENGKANG,445000
2014-02,SENGKANG,445000
2014-02,SENGKANG,450000
2014-02,SENGKANG,455000
2014-02,SENGKANG,460000
2014-02,SENGKANG,461800
2014-02,SENGKANG,465000
2014-02,SENGKANG,470000
2014-02,SENGKANG,470000
2014-02,SENGKANG,475000
2014-02,SENGKANG,482000
2014-02,SENGKANG,490000
2014-02,SENGKANG,490000
2014-02,SENGKANG,490000
2014-02,SENGKANG,497000
2014-02,SENGKANG,500000
2014-02,SENGKANG,510000
2014-02,SENGKANG,520000
2014-02,SENGKANG,520000
2014-02,SENGKANG,523888
2014-02,SENGKANG,527000
2014-02,SENGKANG,530000
2014-02,SENGKANG,535000
2014-02,SENGKANG,535000
2014-02,SENGKANG,540000
2014-02,SENGKANG,550000
2014-02,SENGKANG,553000
2014-02,SENGKANG,558000
2014-02,SENGKANG,560000
2014-02,SENGKANG,560000
2014-02,SENGKANG,560000
2014-02,SENGKANG,595000
2014-02,SENGKANG,605000
2014-02,SENGKANG,638000
2014-02,SENGKANG,638000
2014-02,SERANGOON,323000
2014-02,SERANGOON,329000
2014-02,SERANGOON,330000
2014-02,SERANGOON,332000
2014-02,SERANGOON,345000
2014-02,SERANGOON,348000
2014-02,SERANGOON,360000
2014-02,SERANGOON,363000
2014-02,SERANGOON,395000
2014-02,SERANGOON,402000
2014-02,SERANGOON,405000
2014-02,SERANGOON,405888
2014-02,SERANGOON,438000
2014-02,SERANGOON,468000
2014-02,SERANGOON,501000
2014-02,SERANGOON,540000
2014-02,SERANGOON,668000
2014-02,SERANGOON,695000
2014-02,SERANGOON,700000
2014-02,SERANGOON,830000
2014-02,TAMPINES,330000
2014-02,TAMPINES,338000
2014-02,TAMPINES,340000
2014-02,TAMPINES,345000
2014-02,TAMPINES,350000
2014-02,TAMPINES,353000
2014-02,TAMPINES,355000
2014-02,TAMPINES,357000
2014-02,TAMPINES,360000
2014-02,TAMPINES,365000
2014-02,TAMPINES,365000
2014-02,TAMPINES,367000
2014-02,TAMPINES,374000
2014-02,TAMPINES,380000
2014-02,TAMPINES,395000
2014-02,TAMPINES,400000
2014-02,TAMPINES,418000
2014-02,TAMPINES,422000
2014-02,TAMPINES,438000
2014-02,TAMPINES,438000
2014-02,TAMPINES,440000
2014-02,TAMPINES,443888
2014-02,TAMPINES,445000
2014-02,TAMPINES,450000
2014-02,TAMPINES,450000
2014-02,TAMPINES,450000
2014-02,TAMPINES,450000
2014-02,TAMPINES,455000
2014-02,TAMPINES,455000
2014-02,TAMPINES,456888
2014-02,TAMPINES,460000
2014-02,TAMPINES,460000
2014-02,TAMPINES,460000
2014-02,TAMPINES,463000
2014-02,TAMPINES,465000
2014-02,TAMPINES,465000
2014-02,TAMPINES,468000
2014-02,TAMPINES,478888
2014-02,TAMPINES,481000
2014-02,TAMPINES,490000
2014-02,TAMPINES,496000
2014-02,TAMPINES,499000
2014-02,TAMPINES,500000
2014-02,TAMPINES,520000
2014-02,TAMPINES,528000
2014-02,TAMPINES,530000
2014-02,TAMPINES,535000
2014-02,TAMPINES,543000
2014-02,TAMPINES,546000
2014-02,TAMPINES,550000
2014-02,TAMPINES,553000
2014-02,TAMPINES,560000
2014-02,TAMPINES,585000
2014-02,TAMPINES,586000
2014-02,TAMPINES,665000
2014-02,TAMPINES,670000
2014-02,TAMPINES,675000
2014-02,TAMPINES,680000
2014-02,TAMPINES,688888
2014-02,TAMPINES,753000
2014-02,TAMPINES,760000
2014-02,TOA PAYOH,250000
2014-02,TOA PAYOH,298000
2014-02,TOA PAYOH,303000
2014-02,TOA PAYOH,306888
2014-02,TOA PAYOH,312000
2014-02,TOA PAYOH,320000
2014-02,TOA PAYOH,321500
2014-02,TOA PAYOH,328000
2014-02,TOA PAYOH,330000
2014-02,TOA PAYOH,333000
2014-02,TOA PAYOH,335000
2014-02,TOA PAYOH,335000
2014-02,TOA PAYOH,335000
2014-02,TOA PAYOH,335000
2014-02,TOA PAYOH,340000
2014-02,TOA PAYOH,340000
2014-02,TOA PAYOH,345000
2014-02,TOA PAYOH,347888
2014-02,TOA PAYOH,358000
2014-02,TOA PAYOH,360000
2014-02,TOA PAYOH,361000
2014-02,TOA PAYOH,363000
2014-02,TOA PAYOH,365000
2014-02,TOA PAYOH,368000
2014-02,TOA PAYOH,368000
2014-02,TOA PAYOH,373000
2014-02,TOA PAYOH,380000
2014-02,TOA PAYOH,397000
2014-02,TOA PAYOH,417000
2014-02,TOA PAYOH,418000
2014-02,TOA PAYOH,430000
2014-02,TOA PAYOH,455000
2014-02,TOA PAYOH,465000
2014-02,TOA PAYOH,553000
2014-02,TOA PAYOH,562000
2014-02,TOA PAYOH,600000
2014-02,TOA PAYOH,608000
2014-02,TOA PAYOH,618000
2014-02,TOA PAYOH,652000
2014-02,TOA PAYOH,700000
2014-02,TOA PAYOH,730000
2014-02,WOODLANDS,271888
2014-02,WOODLANDS,283000
2014-02,WOODLANDS,292000
2014-02,WOODLANDS,295000
2014-02,WOODLANDS,300000
2014-02,WOODLANDS,300000
2014-02,WOODLANDS,301000
2014-02,WOODLANDS,305000
2014-02,WOODLANDS,306000
2014-02,WOODLANDS,315000
2014-02,WOODLANDS,315000
2014-02,WOODLANDS,332500
2014-02,WOODLANDS,333000
2014-02,WOODLANDS,333000
2014-02,WOODLANDS,345000
2014-02,WOODLANDS,345000
2014-02,WOODLANDS,345000
2014-02,WOODLANDS,350000
2014-02,WOODLANDS,350000
2014-02,WOODLANDS,350000
2014-02,WOODLANDS,358000
2014-02,WOODLANDS,360000
2014-02,WOODLANDS,365000
2014-02,WOODLANDS,367000
2014-02,WOODLANDS,370000
2014-02,WOODLANDS,371000
2014-02,WOODLANDS,380000
2014-02,WOODLANDS,380000
2014-02,WOODLANDS,380000
2014-02,WOODLANDS,385000
2014-02,WOODLANDS,385000
2014-02,WOODLANDS,386000
2014-02,WOODLANDS,390000
2014-02,WOODLANDS,390000
2014-02,WOODLANDS,393000
2014-02,WOODLANDS,400000
2014-02,WOODLANDS,400000
2014-02,WOODLANDS,408000
2014-02,WOODLANDS,408000
2014-02,WOODLANDS,409000
2014-02,WOODLANDS,410000
2014-02,WOODLANDS,410000
2014-02,WOODLANDS,410000
2014-02,WOODLANDS,415000
2014-02,WOODLANDS,418000
2014-02,WOODLANDS,420000
2014-02,WOODLANDS,420000
2014-02,WOODLANDS,422000
2014-02,WOODLANDS,425000
2014-02,WOODLANDS,435000
2014-02,WOODLANDS,439000
2014-02,WOODLANDS,440000
2014-02,WOODLANDS,445000
2014-02,WOODLANDS,445000
2014-02,WOODLANDS,447500
2014-02,WOODLANDS,448000
2014-02,WOODLANDS,450000
2014-02,WOODLANDS,450000
2014-02,WOODLANDS,450000
2014-02,WOODLANDS,453000
2014-02,WOODLANDS,455000
2014-02,WOODLANDS,455000
2014-02,WOODLANDS,455000
2014-02,WOODLANDS,460000
2014-02,WOODLANDS,462000
2014-02,WOODLANDS,465000
2014-02,WOODLANDS,468000
2014-02,WOODLANDS,470000
2014-02,WOODLANDS,473000
2014-02,WOODLANDS,480000
2014-02,WOODLANDS,487000
2014-02,WOODLANDS,501000
2014-02,WOODLANDS,505000
2014-02,WOODLANDS,515000
2014-02,WOODLANDS,520000
2014-02,WOODLANDS,525500
2014-02,WOODLANDS,540000
2014-02,WOODLANDS,550000
2014-02,WOODLANDS,565000
2014-02,WOODLANDS,575000
2014-02,WOODLANDS,630000
2014-02,WOODLANDS,645000
2014-02,WOODLANDS,678000
2014-02,WOODLANDS,678000
2014-02,WOODLANDS,710000
2014-02,WOODLANDS,725000
2014-02,WOODLANDS,755000
2014-02,YISHUN,280000
2014-02,YISHUN,302000
2014-02,YISHUN,303000
2014-02,YISHUN,305000
2014-02,YISHUN,305000
2014-02,YISHUN,309000
2014-02,YISHUN,310000
2014-02,YISHUN,310000
2014-02,YISHUN,310500
2014-02,YISHUN,312000
2014-02,YISHUN,313000
2014-02,YISHUN,318000
2014-02,YISHUN,320000
2014-02,YISHUN,320000
2014-02,YISHUN,323000
2014-02,YISHUN,324000
2014-02,YISHUN,325000
2014-02,YISHUN,325000
2014-02,YISHUN,328000
2014-02,YISHUN,330000
2014-02,YISHUN,337000
2014-02,YISHUN,338000
2014-02,YISHUN,339800
2014-02,YISHUN,340000
2014-02,YISHUN,345000
2014-02,YISHUN,350000
2014-02,YISHUN,353000
2014-02,YISHUN,355000
2014-02,YISHUN,360000
2014-02,YISHUN,360000
2014-02,YISHUN,365000
2014-02,YISHUN,367000
2014-02,YISHUN,370000
2014-02,YISHUN,373000
2014-02,YISHUN,375000
2014-02,YISHUN,377000
2014-02,YISHUN,378000
2014-02,YISHUN,378000
2014-02,YISHUN,380000
2014-02,YISHUN,388000
2014-02,YISHUN,390000
2014-02,YISHUN,390000
2014-02,YISHUN,390000
2014-02,YISHUN,390000
2014-02,YISHUN,393806
2014-02,YISHUN,397000
2014-02,YISHUN,400000
2014-02,YISHUN,400888
2014-02,YISHUN,403000
2014-02,YISHUN,410000
2014-02,YISHUN,415000
2014-02,YISHUN,418888
2014-02,YISHUN,422000
2014-02,YISHUN,425000
2014-02,YISHUN,430000
2014-02,YISHUN,440000
2014-02,YISHUN,440000
2014-02,YISHUN,448000
2014-02,YISHUN,462000
2014-02,YISHUN,462500
2014-02,YISHUN,472000
2014-02,YISHUN,472000
2014-02,YISHUN,472000
2014-02,YISHUN,485000
2014-02,YISHUN,506000
2014-02,YISHUN,516000
2014-02,YISHUN,538000
2014-02,YISHUN,548000
2014-02,YISHUN,628000
2014-03,ANG MO KIO,260000
2014-03,ANG MO KIO,264000
2014-03,ANG MO KIO,267000
2014-03,ANG MO KIO,306000
2014-03,ANG MO KIO,308000
2014-03,ANG MO KIO,315000
2014-03,ANG MO KIO,315000
2014-03,ANG MO KIO,315000
2014-03,ANG MO KIO,315000
2014-03,ANG MO KIO,318000
2014-03,ANG MO KIO,320000
2014-03,ANG MO KIO,320000
2014-03,ANG MO KIO,320000
2014-03,ANG MO KIO,322000
2014-03,ANG MO KIO,325000
2014-03,ANG MO KIO,325000
2014-03,ANG MO KIO,325000
2014-03,ANG MO KIO,325000
2014-03,ANG MO KIO,330000
2014-03,ANG MO KIO,330000
2014-03,ANG MO KIO,330000
2014-03,ANG MO KIO,333800
2014-03,ANG MO KIO,333888
2014-03,ANG MO KIO,335000
2014-03,ANG MO KIO,335000
2014-03,ANG MO KIO,336000
2014-03,ANG MO KIO,338000
2014-03,ANG MO KIO,338000
2014-03,ANG MO KIO,340000
2014-03,ANG MO KIO,342000
2014-03,ANG MO KIO,342800
2014-03,ANG MO KIO,343000
2014-03,ANG MO KIO,343000
2014-03,ANG MO KIO,343500
2014-03,ANG MO KIO,345000
2014-03,ANG MO KIO,345000
2014-03,ANG MO KIO,345000
2014-03,ANG MO KIO,345000
2014-03,ANG MO KIO,346000
2014-03,ANG MO KIO,347000
2014-03,ANG MO KIO,349000
2014-03,ANG MO KIO,350000
2014-03,ANG MO KIO,350000
2014-03,ANG MO KIO,355000
2014-03,ANG MO KIO,355000
2014-03,ANG MO KIO,360000
2014-03,ANG MO KIO,360000
2014-03,ANG MO KIO,367000
2014-03,ANG MO KIO,368000
2014-03,ANG MO KIO,368500
2014-03,ANG MO KIO,375000
2014-03,ANG MO KIO,375000
2014-03,ANG MO KIO,380000
2014-03,ANG MO KIO,390000
2014-03,ANG MO KIO,393000
2014-03,ANG MO KIO,405000
2014-03,ANG MO KIO,418000
2014-03,ANG MO KIO,425000
2014-03,ANG MO KIO,432000
2014-03,ANG MO KIO,435000
2014-03,ANG MO KIO,446000
2014-03,ANG MO KIO,453000
2014-03,ANG MO KIO,454800
2014-03,ANG MO KIO,460000
2014-03,ANG MO KIO,465000
2014-03,ANG MO KIO,476000
2014-03,ANG MO KIO,478000
2014-03,ANG MO KIO,480000
2014-03,ANG MO KIO,485000
2014-03,ANG MO KIO,491888
2014-03,ANG MO KIO,498888
2014-03,ANG MO KIO,500000
2014-03,ANG MO KIO,520000
2014-03,ANG MO KIO,525000
2014-03,ANG MO KIO,551888
2014-03,ANG MO KIO,560000
2014-03,ANG MO KIO,565000
2014-03,ANG MO KIO,590000
2014-03,ANG MO KIO,592500
2014-03,ANG MO KIO,598000
2014-03,ANG MO KIO,675000
2014-03,ANG MO KIO,713000
2014-03,ANG MO KIO,717000
2014-03,ANG MO KIO,748000
2014-03,ANG MO KIO,785000
2014-03,BEDOK,248000
2014-03,BEDOK,268000
2014-03,BEDOK,270000
2014-03,BEDOK,270000
2014-03,BEDOK,290000
2014-03,BEDOK,305000
2014-03,BEDOK,305000
2014-03,BEDOK,305000
2014-03,BEDOK,307000
2014-03,BEDOK,309000
2014-03,BEDOK,309000
2014-03,BEDOK,310500
2014-03,BEDOK,312000
2014-03,BEDOK,315000
2014-03,BEDOK,315000
2014-03,BEDOK,318000
2014-03,BEDOK,318000
2014-03,BEDOK,318000
2014-03,BEDOK,320000
2014-03,BEDOK,320000
2014-03,BEDOK,320000
2014-03,BEDOK,320000
2014-03,BEDOK,322000
2014-03,BEDOK,323000
2014-03,BEDOK,323000
2014-03,BEDOK,323888
2014-03,BEDOK,324000
2014-03,BEDOK,325000
2014-03,BEDOK,325000
2014-03,BEDOK,325000
2014-03,BEDOK,325000
2014-03,BEDOK,327000
2014-03,BEDOK,328000
2014-03,BEDOK,328000
2014-03,BEDOK,331000
2014-03,BEDOK,333000
2014-03,BEDOK,333000
2014-03,BEDOK,335000
2014-03,BEDOK,338000
2014-03,BEDOK,340000
2014-03,BEDOK,342000
2014-03,BEDOK,345000
2014-03,BEDOK,345000
2014-03,BEDOK,345000
2014-03,BEDOK,345000
2014-03,BEDOK,346000
2014-03,BEDOK,347000
2014-03,BEDOK,348888
2014-03,BEDOK,350000
2014-03,BEDOK,353000
2014-03,BEDOK,360000
2014-03,BEDOK,362000
2014-03,BEDOK,364000
2014-03,BEDOK,365000
2014-03,BEDOK,372000
2014-03,BEDOK,380000
2014-03,BEDOK,390800
2014-03,BEDOK,393000
2014-03,BEDOK,395000
2014-03,BEDOK,395000
2014-03,BEDOK,398000
2014-03,BEDOK,400000
2014-03,BEDOK,408000
